"LOCATION","Country","VAR","Variable","EDI","Edition","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"CAN","Canada","201","Index of industrial production","201903","March 2019","M","Monthly","2015-03","Mar-2015","IDX","Index","0","Units",,,100.15,,
"CAN","Canada","201","Index of industrial production","201903","March 2019","M","Monthly","2015-04","Apr-2015","IDX","Index","0","Units",,,99.32,,
"CAN","Canada","201","Index of industrial production","201903","March 2019","M","Monthly","2015-05","May-2015","IDX","Index","0","Units",,,98.49,,
"CAN","Canada","201","Index of industrial production","201903","March 2019","M","Monthly","2015-06","Jun-2015","IDX","Index","0","Units",,,99.23,,
"CAN","Canada","201","Index of industrial production","201903","March 2019","M","Monthly","2015-07","Jul-2015","IDX","Index","0","Units",,,100.77,,
"CAN","Canada","201","Index of industrial production","201903","March 2019","M","Monthly","2015-08","Aug-2015","IDX","Index","0","Units",,,101.73,,
"CAN","Canada","201","Index of industrial production","201903","March 2019","M","Monthly","2015-09","Sep-2015","IDX","Index","0","Units",,,99.36,,
"CAN","Canada","201","Index of industrial production","201903","March 2019","M","Monthly","2015-10","Oct-2015","IDX","Index","0","Units",,,99.26,,
"CAN","Canada","201","Index of industrial production","201903","March 2019","M","Monthly","2015-11","Nov-2015","IDX","Index","0","Units",,,99.63,,
"CAN","Canada","201","Index of industrial production","201903","March 2019","M","Monthly","2015-12","Dec-2015","IDX","Index","0","Units",,,99.94,,
"CAN","Canada","201","Index of industrial production","201903","March 2019","M","Monthly","2016-01","Jan-2016","IDX","Index","0","Units",,,100.77,,
"CAN","Canada","201","Index of industrial production","201903","March 2019","M","Monthly","2016-02","Feb-2016","IDX","Index","0","Units",,,100.13,,
"CAN","Canada","201","Index of industrial production","201903","March 2019","M","Monthly","2016-03","Mar-2016","IDX","Index","0","Units",,,99.25,,
"CAN","Canada","201","Index of industrial production","201903","March 2019","M","Monthly","2016-04","Apr-2016","IDX","Index","0","Units",,,98.95,,
"CAN","Canada","201","Index of industrial production","201903","March 2019","M","Monthly","2016-05","May-2016","IDX","Index","0","Units",,,95.13,,
"CAN","Canada","201","Index of industrial production","201903","March 2019","M","Monthly","2016-06","Jun-2016","IDX","Index","0","Units",,,97.64,,
"CAN","Canada","201","Index of industrial production","201903","March 2019","M","Monthly","2016-07","Jul-2016","IDX","Index","0","Units",,,99.54,,
"CAN","Canada","201","Index of industrial production","201903","March 2019","M","Monthly","2016-08","Aug-2016","IDX","Index","0","Units",,,100.33,,
"CAN","Canada","201","Index of industrial production","201903","March 2019","M","Monthly","2016-09","Sep-2016","IDX","Index","0","Units",,,101.31,,
"CAN","Canada","201","Index of industrial production","201903","March 2019","M","Monthly","2016-10","Oct-2016","IDX","Index","0","Units",,,100.89,,
"CAN","Canada","201","Index of industrial production","201903","March 2019","M","Monthly","2016-11","Nov-2016","IDX","Index","0","Units",,,102.22,,
"CAN","Canada","201","Index of industrial production","201903","March 2019","M","Monthly","2016-12","Dec-2016","IDX","Index","0","Units",,,102.81,,
"CAN","Canada","201","Index of industrial production","201903","March 2019","M","Monthly","2017-01","Jan-2017","IDX","Index","0","Units",,,103.53,,
"CAN","Canada","201","Index of industrial production","201903","March 2019","M","Monthly","2017-02","Feb-2017","IDX","Index","0","Units",,,103.34,,
"CAN","Canada","201","Index of industrial production","201903","March 2019","M","Monthly","2017-03","Mar-2017","IDX","Index","0","Units",,,103.44,,
"CAN","Canada","201","Index of industrial production","201903","March 2019","M","Monthly","2017-04","Apr-2017","IDX","Index","0","Units",,,104.29,,
"CAN","Canada","201","Index of industrial production","201903","March 2019","M","Monthly","2017-05","May-2017","IDX","Index","0","Units",,,105.77,,
"CAN","Canada","201","Index of industrial production","201903","March 2019","M","Monthly","2017-06","Jun-2017","IDX","Index","0","Units",,,106.18,,
"CAN","Canada","201","Index of industrial production","201903","March 2019","M","Monthly","2017-07","Jul-2017","IDX","Index","0","Units",,,106.39,,
"CAN","Canada","201","Index of industrial production","201903","March 2019","M","Monthly","2017-08","Aug-2017","IDX","Index","0","Units",,,105.95,,
"CAN","Canada","201","Index of industrial production","201903","March 2019","M","Monthly","2017-09","Sep-2017","IDX","Index","0","Units",,,106.43,,
"CAN","Canada","201","Index of industrial production","201903","March 2019","M","Monthly","2017-10","Oct-2017","IDX","Index","0","Units",,,104.97,,
"CAN","Canada","201","Index of industrial production","201903","March 2019","M","Monthly","2017-11","Nov-2017","IDX","Index","0","Units",,,106.64,,
"CAN","Canada","201","Index of industrial production","201903","March 2019","M","Monthly","2017-12","Dec-2017","IDX","Index","0","Units",,,107.74,,
"CAN","Canada","201","Index of industrial production","201903","March 2019","M","Monthly","2018-01","Jan-2018","IDX","Index","0","Units",,,106.33,,
"CAN","Canada","201","Index of industrial production","201903","March 2019","M","Monthly","2018-02","Feb-2018","IDX","Index","0","Units",,,107.91,,
"CAN","Canada","201","Index of industrial production","201903","March 2019","M","Monthly","2018-03","Mar-2018","IDX","Index","0","Units",,,109.02,,
"CAN","Canada","201","Index of industrial production","201903","March 2019","M","Monthly","2018-04","Apr-2018","IDX","Index","0","Units",,,108.44,,
"CAN","Canada","201","Index of industrial production","201903","March 2019","M","Monthly","2018-05","May-2018","IDX","Index","0","Units",,,109.01,,
"CAN","Canada","201","Index of industrial production","201903","March 2019","M","Monthly","2018-06","Jun-2018","IDX","Index","0","Units",,,109.08,,
"CAN","Canada","201","Index of industrial production","201903","March 2019","M","Monthly","2018-07","Jul-2018","IDX","Index","0","Units",,,109.77,,
"CAN","Canada","201","Index of industrial production","201903","March 2019","M","Monthly","2018-08","Aug-2018","IDX","Index","0","Units",,,109.87,,
"CAN","Canada","201","Index of industrial production","201903","March 2019","M","Monthly","2018-09","Sep-2018","IDX","Index","0","Units",,,108.83,,
"CAN","Canada","201","Index of industrial production","201903","March 2019","M","Monthly","2018-10","Oct-2018","IDX","Index","0","Units",,,109.69,,
"CAN","Canada","201","Index of industrial production","201903","March 2019","M","Monthly","2018-11","Nov-2018","IDX","Index","0","Units",,,109.43,,
"CAN","Canada","201","Index of industrial production","201903","March 2019","M","Monthly","2018-12","Dec-2018","IDX","Index","0","Units",,,109.22,,
"CZE","Czech Republic","201","Index of industrial production","201903","March 2019","M","Monthly","2015-01","Jan-2015","IDX","Index","0","Units",,,98.28,,
"CZE","Czech Republic","201","Index of industrial production","201903","March 2019","M","Monthly","2015-02","Feb-2015","IDX","Index","0","Units",,,98.88,,
"CZE","Czech Republic","201","Index of industrial production","201903","March 2019","M","Monthly","2015-03","Mar-2015","IDX","Index","0","Units",,,99.18,,
"CZE","Czech Republic","201","Index of industrial production","201903","March 2019","M","Monthly","2015-04","Apr-2015","IDX","Index","0","Units",,,99.68,,
"CZE","Czech Republic","201","Index of industrial production","201903","March 2019","M","Monthly","2015-05","May-2015","IDX","Index","0","Units",,,100.68,,
"CZE","Czech Republic","201","Index of industrial production","201903","March 2019","M","Monthly","2015-06","Jun-2015","IDX","Index","0","Units",,,100.08,,
"CZE","Czech Republic","201","Index of industrial production","201903","March 2019","M","Monthly","2015-07","Jul-2015","IDX","Index","0","Units",,,104.48,,
"CZE","Czech Republic","201","Index of industrial production","201903","March 2019","M","Monthly","2015-08","Aug-2015","IDX","Index","0","Units",,,99.28,,
"CZE","Czech Republic","201","Index of industrial production","201903","March 2019","M","Monthly","2015-09","Sep-2015","IDX","Index","0","Units",,,100.68,,
"CZE","Czech Republic","201","Index of industrial production","201903","March 2019","M","Monthly","2015-10","Oct-2015","IDX","Index","0","Units",,,102.48,,
"CZE","Czech Republic","201","Index of industrial production","201903","March 2019","M","Monthly","2015-11","Nov-2015","IDX","Index","0","Units",,,100.38,,
"CZE","Czech Republic","201","Index of industrial production","201903","March 2019","M","Monthly","2015-12","Dec-2015","IDX","Index","0","Units",,,99.18,,
"CZE","Czech Republic","201","Index of industrial production","201903","March 2019","M","Monthly","2016-01","Jan-2016","IDX","Index","0","Units",,,102.88,,
"CZE","Czech Republic","201","Index of industrial production","201903","March 2019","M","Monthly","2016-02","Feb-2016","IDX","Index","0","Units",,,101.98,,
"CZE","Czech Republic","201","Index of industrial production","201903","March 2019","M","Monthly","2016-03","Mar-2016","IDX","Index","0","Units",,,102.88,,
"CZE","Czech Republic","201","Index of industrial production","201903","March 2019","M","Monthly","2016-04","Apr-2016","IDX","Index","0","Units",,,101.48,,
"CZE","Czech Republic","201","Index of industrial production","201903","March 2019","M","Monthly","2016-05","May-2016","IDX","Index","0","Units",,,99.98,,
"CZE","Czech Republic","201","Index of industrial production","201903","March 2019","M","Monthly","2016-06","Jun-2016","IDX","Index","0","Units",,,104.38,,
"CZE","Czech Republic","201","Index of industrial production","201903","March 2019","M","Monthly","2016-07","Jul-2016","IDX","Index","0","Units",,,101.48,,
"CZE","Czech Republic","201","Index of industrial production","201903","March 2019","M","Monthly","2016-08","Aug-2016","IDX","Index","0","Units",,,105.18,,
"CZE","Czech Republic","201","Index of industrial production","201903","March 2019","M","Monthly","2016-09","Sep-2016","IDX","Index","0","Units",,,103.68,,
"CZE","Czech Republic","201","Index of industrial production","201903","March 2019","M","Monthly","2016-10","Oct-2016","IDX","Index","0","Units",,,105.08,,
"CZE","Czech Republic","201","Index of industrial production","201903","March 2019","M","Monthly","2016-11","Nov-2016","IDX","Index","0","Units",,,104.68,,
"CZE","Czech Republic","201","Index of industrial production","201903","March 2019","M","Monthly","2016-12","Dec-2016","IDX","Index","0","Units",,,103.28,,
"CZE","Czech Republic","201","Index of industrial production","201903","March 2019","M","Monthly","2017-01","Jan-2017","IDX","Index","0","Units",,,107.28,,
"CZE","Czech Republic","201","Index of industrial production","201903","March 2019","M","Monthly","2017-02","Feb-2017","IDX","Index","0","Units",,,108.48,,
"CZE","Czech Republic","201","Index of industrial production","201903","March 2019","M","Monthly","2017-03","Mar-2017","IDX","Index","0","Units",,,107.58,,
"CZE","Czech Republic","201","Index of industrial production","201903","March 2019","M","Monthly","2017-04","Apr-2017","IDX","Index","0","Units",,,111.28,,
"CZE","Czech Republic","201","Index of industrial production","201903","March 2019","M","Monthly","2017-05","May-2017","IDX","Index","0","Units",,,112.78,,
"CZE","Czech Republic","201","Index of industrial production","201903","March 2019","M","Monthly","2017-06","Jun-2017","IDX","Index","0","Units",,,108.68,,
"CZE","Czech Republic","201","Index of industrial production","201903","March 2019","M","Monthly","2017-07","Jul-2017","IDX","Index","0","Units",,,106.18,,
"CZE","Czech Republic","201","Index of industrial production","201903","March 2019","M","Monthly","2017-08","Aug-2017","IDX","Index","0","Units",,,111.88,,
"CZE","Czech Republic","201","Index of industrial production","201903","March 2019","M","Monthly","2017-09","Sep-2017","IDX","Index","0","Units",,,112.28,,
"CZE","Czech Republic","201","Index of industrial production","201903","March 2019","M","Monthly","2017-10","Oct-2017","IDX","Index","0","Units",,,110.08,,
"CZE","Czech Republic","201","Index of industrial production","201903","March 2019","M","Monthly","2017-11","Nov-2017","IDX","Index","0","Units",,,113.08,,
"CZE","Czech Republic","201","Index of industrial production","201903","March 2019","M","Monthly","2017-12","Dec-2017","IDX","Index","0","Units",,,113.38,,
"CZE","Czech Republic","201","Index of industrial production","201903","March 2019","M","Monthly","2018-01","Jan-2018","IDX","Index","0","Units",,,112.98,,
"CZE","Czech Republic","201","Index of industrial production","201903","March 2019","M","Monthly","2018-02","Feb-2018","IDX","Index","0","Units",,,111.38,,
"CZE","Czech Republic","201","Index of industrial production","201903","March 2019","M","Monthly","2018-03","Mar-2018","IDX","Index","0","Units",,,112.08,,
"CZE","Czech Republic","201","Index of industrial production","201903","March 2019","M","Monthly","2018-04","Apr-2018","IDX","Index","0","Units",,,110.78,,
"CZE","Czech Republic","201","Index of industrial production","201903","March 2019","M","Monthly","2018-05","May-2018","IDX","Index","0","Units",,,113.38,,
"CZE","Czech Republic","201","Index of industrial production","201903","March 2019","M","Monthly","2018-06","Jun-2018","IDX","Index","0","Units",,,115.48,,
"CZE","Czech Republic","201","Index of industrial production","201903","March 2019","M","Monthly","2018-07","Jul-2018","IDX","Index","0","Units",,,113.48,,
"CZE","Czech Republic","201","Index of industrial production","201903","March 2019","M","Monthly","2018-08","Aug-2018","IDX","Index","0","Units",,,114.08,,
"CZE","Czech Republic","201","Index of industrial production","201903","March 2019","M","Monthly","2018-09","Sep-2018","IDX","Index","0","Units",,,115.18,,
"CZE","Czech Republic","201","Index of industrial production","201903","March 2019","M","Monthly","2018-10","Oct-2018","IDX","Index","0","Units",,,113.78,,
"CZE","Czech Republic","201","Index of industrial production","201903","March 2019","M","Monthly","2018-11","Nov-2018","IDX","Index","0","Units",,,114.78,,
"CZE","Czech Republic","201","Index of industrial production","201903","March 2019","M","Monthly","2018-12","Dec-2018","IDX","Index","0","Units",,,115.48,,
"DNK","Denmark","201","Index of industrial production","201903","March 2019","M","Monthly","2015-01","Jan-2015","IDX","Index","0","Units",,,97.3,,
"DNK","Denmark","201","Index of industrial production","201903","March 2019","M","Monthly","2015-02","Feb-2015","IDX","Index","0","Units",,,98.5,,
"DNK","Denmark","201","Index of industrial production","201903","March 2019","M","Monthly","2015-03","Mar-2015","IDX","Index","0","Units",,,102.1,,
"DNK","Denmark","201","Index of industrial production","201903","March 2019","M","Monthly","2015-04","Apr-2015","IDX","Index","0","Units",,,101.1,,
"DNK","Denmark","201","Index of industrial production","201903","March 2019","M","Monthly","2015-05","May-2015","IDX","Index","0","Units",,,100.8,,
"DNK","Denmark","201","Index of industrial production","201903","March 2019","M","Monthly","2015-06","Jun-2015","IDX","Index","0","Units",,,105.2,,
"DNK","Denmark","201","Index of industrial production","201903","March 2019","M","Monthly","2015-07","Jul-2015","IDX","Index","0","Units",,,100.1,,
"DNK","Denmark","201","Index of industrial production","201903","March 2019","M","Monthly","2015-08","Aug-2015","IDX","Index","0","Units",,,103.5,,
"DNK","Denmark","201","Index of industrial production","201903","March 2019","M","Monthly","2015-09","Sep-2015","IDX","Index","0","Units",,,99.8,,
"DNK","Denmark","201","Index of industrial production","201903","March 2019","M","Monthly","2015-10","Oct-2015","IDX","Index","0","Units",,,96.8,,
"DNK","Denmark","201","Index of industrial production","201903","March 2019","M","Monthly","2015-11","Nov-2015","IDX","Index","0","Units",,,95.6,,
"DNK","Denmark","201","Index of industrial production","201903","March 2019","M","Monthly","2015-12","Dec-2015","IDX","Index","0","Units",,,99.2,,
"DNK","Denmark","201","Index of industrial production","201903","March 2019","M","Monthly","2016-01","Jan-2016","IDX","Index","0","Units",,,103.9,,
"DNK","Denmark","201","Index of industrial production","201903","March 2019","M","Monthly","2016-02","Feb-2016","IDX","Index","0","Units",,,99.9,,
"DNK","Denmark","201","Index of industrial production","201903","March 2019","M","Monthly","2016-03","Mar-2016","IDX","Index","0","Units",,,104,,
"DNK","Denmark","201","Index of industrial production","201903","March 2019","M","Monthly","2016-04","Apr-2016","IDX","Index","0","Units",,,102.3,,
"DNK","Denmark","201","Index of industrial production","201903","March 2019","M","Monthly","2016-05","May-2016","IDX","Index","0","Units",,,103.9,,
"DNK","Denmark","201","Index of industrial production","201903","March 2019","M","Monthly","2016-06","Jun-2016","IDX","Index","0","Units",,,101.9,,
"DNK","Denmark","201","Index of industrial production","201903","March 2019","M","Monthly","2016-07","Jul-2016","IDX","Index","0","Units",,,107.9,,
"DNK","Denmark","201","Index of industrial production","201903","March 2019","M","Monthly","2016-08","Aug-2016","IDX","Index","0","Units",,,106.4,,
"DNK","Denmark","201","Index of industrial production","201903","March 2019","M","Monthly","2016-09","Sep-2016","IDX","Index","0","Units",,,94.9,,
"DNK","Denmark","201","Index of industrial production","201903","March 2019","M","Monthly","2016-10","Oct-2016","IDX","Index","0","Units",,,108.1,,
"DNK","Denmark","201","Index of industrial production","201903","March 2019","M","Monthly","2016-11","Nov-2016","IDX","Index","0","Units",,,108.2,,
"DNK","Denmark","201","Index of industrial production","201903","March 2019","M","Monthly","2016-12","Dec-2016","IDX","Index","0","Units",,,109,,
"DNK","Denmark","201","Index of industrial production","201903","March 2019","M","Monthly","2017-01","Jan-2017","IDX","Index","0","Units",,,102.5,,
"DNK","Denmark","201","Index of industrial production","201903","March 2019","M","Monthly","2017-02","Feb-2017","IDX","Index","0","Units",,,106.3,,
"DNK","Denmark","201","Index of industrial production","201903","March 2019","M","Monthly","2017-03","Mar-2017","IDX","Index","0","Units",,,108.9,,
"DNK","Denmark","201","Index of industrial production","201903","March 2019","M","Monthly","2017-04","Apr-2017","IDX","Index","0","Units",,,106.8,,
"DNK","Denmark","201","Index of industrial production","201903","March 2019","M","Monthly","2017-05","May-2017","IDX","Index","0","Units",,,109.2,,
"DNK","Denmark","201","Index of industrial production","201903","March 2019","M","Monthly","2017-06","Jun-2017","IDX","Index","0","Units",,,107.4,,
"DNK","Denmark","201","Index of industrial production","201903","March 2019","M","Monthly","2017-07","Jul-2017","IDX","Index","0","Units",,,104.8,,
"DNK","Denmark","201","Index of industrial production","201903","March 2019","M","Monthly","2017-08","Aug-2017","IDX","Index","0","Units",,,108.1,,
"DNK","Denmark","201","Index of industrial production","201903","March 2019","M","Monthly","2017-09","Sep-2017","IDX","Index","0","Units",,,103.8,,
"DNK","Denmark","201","Index of industrial production","201903","March 2019","M","Monthly","2017-10","Oct-2017","IDX","Index","0","Units",,,104.7,,
"DNK","Denmark","201","Index of industrial production","201903","March 2019","M","Monthly","2017-11","Nov-2017","IDX","Index","0","Units",,,105.7,,
"DNK","Denmark","201","Index of industrial production","201903","March 2019","M","Monthly","2017-12","Dec-2017","IDX","Index","0","Units",,,107.1,,
"DNK","Denmark","201","Index of industrial production","201903","March 2019","M","Monthly","2018-01","Jan-2018","IDX","Index","0","Units",,,107.3,,
"DNK","Denmark","201","Index of industrial production","201903","March 2019","M","Monthly","2018-02","Feb-2018","IDX","Index","0","Units",,,106.3,,
"DNK","Denmark","201","Index of industrial production","201903","March 2019","M","Monthly","2018-03","Mar-2018","IDX","Index","0","Units",,,108,,
"DNK","Denmark","201","Index of industrial production","201903","March 2019","M","Monthly","2018-04","Apr-2018","IDX","Index","0","Units",,,107.8,,
"DNK","Denmark","201","Index of industrial production","201903","March 2019","M","Monthly","2018-05","May-2018","IDX","Index","0","Units",,,105.4,,
"DNK","Denmark","201","Index of industrial production","201903","March 2019","M","Monthly","2018-06","Jun-2018","IDX","Index","0","Units",,,105.3,,
"DNK","Denmark","201","Index of industrial production","201903","March 2019","M","Monthly","2018-07","Jul-2018","IDX","Index","0","Units",,,108.8,,
"DNK","Denmark","201","Index of industrial production","201903","March 2019","M","Monthly","2018-08","Aug-2018","IDX","Index","0","Units",,,105.4,,
"DNK","Denmark","201","Index of industrial production","201903","March 2019","M","Monthly","2018-09","Sep-2018","IDX","Index","0","Units",,,108.9,,
"DNK","Denmark","201","Index of industrial production","201903","March 2019","M","Monthly","2018-10","Oct-2018","IDX","Index","0","Units",,,108.9,,
"DNK","Denmark","201","Index of industrial production","201903","March 2019","M","Monthly","2018-11","Nov-2018","IDX","Index","0","Units",,,108.8,,
"DNK","Denmark","201","Index of industrial production","201903","March 2019","M","Monthly","2018-12","Dec-2018","IDX","Index","0","Units",,,121.4,,
"FIN","Finland","201","Index of industrial production","201903","March 2019","M","Monthly","2015-01","Jan-2015","IDX","Index","0","Units",,,98.45,,
"FIN","Finland","201","Index of industrial production","201903","March 2019","M","Monthly","2015-02","Feb-2015","IDX","Index","0","Units",,,98.85,,
"FIN","Finland","201","Index of industrial production","201903","March 2019","M","Monthly","2015-03","Mar-2015","IDX","Index","0","Units",,,100.75,,
"FIN","Finland","201","Index of industrial production","201903","March 2019","M","Monthly","2015-04","Apr-2015","IDX","Index","0","Units",,,100.35,,
"FIN","Finland","201","Index of industrial production","201903","March 2019","M","Monthly","2015-05","May-2015","IDX","Index","0","Units",,,99.65,,
"FIN","Finland","201","Index of industrial production","201903","March 2019","M","Monthly","2015-06","Jun-2015","IDX","Index","0","Units",,,101.15,,
"FIN","Finland","201","Index of industrial production","201903","March 2019","M","Monthly","2015-07","Jul-2015","IDX","Index","0","Units",,,99.45,,
"FIN","Finland","201","Index of industrial production","201903","March 2019","M","Monthly","2015-08","Aug-2015","IDX","Index","0","Units",,,100.05,,
"FIN","Finland","201","Index of industrial production","201903","March 2019","M","Monthly","2015-09","Sep-2015","IDX","Index","0","Units",,,101.05,,
"FIN","Finland","201","Index of industrial production","201903","March 2019","M","Monthly","2015-10","Oct-2015","IDX","Index","0","Units",,,99.75,,
"FIN","Finland","201","Index of industrial production","201903","March 2019","M","Monthly","2015-11","Nov-2015","IDX","Index","0","Units",,,99.35,,
"FIN","Finland","201","Index of industrial production","201903","March 2019","M","Monthly","2015-12","Dec-2015","IDX","Index","0","Units",,,101.15,,
"FIN","Finland","201","Index of industrial production","201903","March 2019","M","Monthly","2016-01","Jan-2016","IDX","Index","0","Units",,,100.85,,
"FIN","Finland","201","Index of industrial production","201903","March 2019","M","Monthly","2016-02","Feb-2016","IDX","Index","0","Units",,,102.35,,
"FIN","Finland","201","Index of industrial production","201903","March 2019","M","Monthly","2016-03","Mar-2016","IDX","Index","0","Units",,,100.85,,
"FIN","Finland","201","Index of industrial production","201903","March 2019","M","Monthly","2016-04","Apr-2016","IDX","Index","0","Units",,,104.55,,
"FIN","Finland","201","Index of industrial production","201903","March 2019","M","Monthly","2016-05","May-2016","IDX","Index","0","Units",,,102.45,,
"FIN","Finland","201","Index of industrial production","201903","March 2019","M","Monthly","2016-06","Jun-2016","IDX","Index","0","Units",,,103.95,,
"FIN","Finland","201","Index of industrial production","201903","March 2019","M","Monthly","2016-07","Jul-2016","IDX","Index","0","Units",,,106.75,,
"FIN","Finland","201","Index of industrial production","201903","March 2019","M","Monthly","2016-08","Aug-2016","IDX","Index","0","Units",,,103.95,,
"FIN","Finland","201","Index of industrial production","201903","March 2019","M","Monthly","2016-09","Sep-2016","IDX","Index","0","Units",,,105.05,,
"FIN","Finland","201","Index of industrial production","201903","March 2019","M","Monthly","2016-10","Oct-2016","IDX","Index","0","Units",,,106.65,,
"FIN","Finland","201","Index of industrial production","201903","March 2019","M","Monthly","2016-11","Nov-2016","IDX","Index","0","Units",,,105.55,,
"FIN","Finland","201","Index of industrial production","201903","March 2019","M","Monthly","2016-12","Dec-2016","IDX","Index","0","Units",,,103.75,,
"FIN","Finland","201","Index of industrial production","201903","March 2019","M","Monthly","2017-01","Jan-2017","IDX","Index","0","Units",,,106.55,,
"FIN","Finland","201","Index of industrial production","201903","March 2019","M","Monthly","2017-02","Feb-2017","IDX","Index","0","Units",,,107.15,,
"FIN","Finland","201","Index of industrial production","201903","March 2019","M","Monthly","2017-03","Mar-2017","IDX","Index","0","Units",,,105.85,,
"FIN","Finland","201","Index of industrial production","201903","March 2019","M","Monthly","2017-04","Apr-2017","IDX","Index","0","Units",,,105.95,,
"FIN","Finland","201","Index of industrial production","201903","March 2019","M","Monthly","2017-05","May-2017","IDX","Index","0","Units",,,107.95,,
"FIN","Finland","201","Index of industrial production","201903","March 2019","M","Monthly","2017-06","Jun-2017","IDX","Index","0","Units",,,107.05,,
"FIN","Finland","201","Index of industrial production","201903","March 2019","M","Monthly","2017-07","Jul-2017","IDX","Index","0","Units",,,107.95,,
"FIN","Finland","201","Index of industrial production","201903","March 2019","M","Monthly","2017-08","Aug-2017","IDX","Index","0","Units",,,108.85,,
"FIN","Finland","201","Index of industrial production","201903","March 2019","M","Monthly","2017-09","Sep-2017","IDX","Index","0","Units",,,108.05,,
"FIN","Finland","201","Index of industrial production","201903","March 2019","M","Monthly","2017-10","Oct-2017","IDX","Index","0","Units",,,108.85,,
"FIN","Finland","201","Index of industrial production","201903","March 2019","M","Monthly","2017-11","Nov-2017","IDX","Index","0","Units",,,110.14,,
"FIN","Finland","201","Index of industrial production","201903","March 2019","M","Monthly","2017-12","Dec-2017","IDX","Index","0","Units",,,111.64,,
"FIN","Finland","201","Index of industrial production","201903","March 2019","M","Monthly","2018-01","Jan-2018","IDX","Index","0","Units",,,111.84,,
"FIN","Finland","201","Index of industrial production","201903","March 2019","M","Monthly","2018-02","Feb-2018","IDX","Index","0","Units",,,110.24,,
"FIN","Finland","201","Index of industrial production","201903","March 2019","M","Monthly","2018-03","Mar-2018","IDX","Index","0","Units",,,112.54,,
"FIN","Finland","201","Index of industrial production","201903","March 2019","M","Monthly","2018-04","Apr-2018","IDX","Index","0","Units",,,110.54,,
"FIN","Finland","201","Index of industrial production","201903","March 2019","M","Monthly","2018-05","May-2018","IDX","Index","0","Units",,,111.34,,
"FIN","Finland","201","Index of industrial production","201903","March 2019","M","Monthly","2018-06","Jun-2018","IDX","Index","0","Units",,,113.04,,
"FIN","Finland","201","Index of industrial production","201903","March 2019","M","Monthly","2018-07","Jul-2018","IDX","Index","0","Units",,,111.24,,
"FIN","Finland","201","Index of industrial production","201903","March 2019","M","Monthly","2018-08","Aug-2018","IDX","Index","0","Units",,,111.54,,
"FIN","Finland","201","Index of industrial production","201903","March 2019","M","Monthly","2018-09","Sep-2018","IDX","Index","0","Units",,,114.14,,
"FIN","Finland","201","Index of industrial production","201903","March 2019","M","Monthly","2018-10","Oct-2018","IDX","Index","0","Units",,,112.44,,
"FIN","Finland","201","Index of industrial production","201903","March 2019","M","Monthly","2018-11","Nov-2018","IDX","Index","0","Units",,,113.24,,
"FIN","Finland","201","Index of industrial production","201903","March 2019","M","Monthly","2018-12","Dec-2018","IDX","Index","0","Units",,,114.74,,
"FRA","France","201","Index of industrial production","201903","March 2019","M","Monthly","2015-01","Jan-2015","IDX","Index","0","Units",,,98.93,,
"FRA","France","201","Index of industrial production","201903","March 2019","M","Monthly","2015-02","Feb-2015","IDX","Index","0","Units",,,100.05,,
"FRA","France","201","Index of industrial production","201903","March 2019","M","Monthly","2015-03","Mar-2015","IDX","Index","0","Units",,,99.83,,
"FRA","France","201","Index of industrial production","201903","March 2019","M","Monthly","2015-04","Apr-2015","IDX","Index","0","Units",,,99.05,,
"FRA","France","201","Index of industrial production","201903","March 2019","M","Monthly","2015-05","May-2015","IDX","Index","0","Units",,,99.82,,
"FRA","France","201","Index of industrial production","201903","March 2019","M","Monthly","2015-06","Jun-2015","IDX","Index","0","Units",,,100.57,,
"FRA","France","201","Index of industrial production","201903","March 2019","M","Monthly","2015-07","Jul-2015","IDX","Index","0","Units",,,99.12,,
"FRA","France","201","Index of industrial production","201903","March 2019","M","Monthly","2015-08","Aug-2015","IDX","Index","0","Units",,,100.74,,
"FRA","France","201","Index of industrial production","201903","March 2019","M","Monthly","2015-09","Sep-2015","IDX","Index","0","Units",,,101.08,,
"FRA","France","201","Index of industrial production","201903","March 2019","M","Monthly","2015-10","Oct-2015","IDX","Index","0","Units",,,101.34,,
"FRA","France","201","Index of industrial production","201903","March 2019","M","Monthly","2015-11","Nov-2015","IDX","Index","0","Units",,,99.78,,
"FRA","France","201","Index of industrial production","201903","March 2019","M","Monthly","2015-12","Dec-2015","IDX","Index","0","Units",,,99.69,,
"FRA","France","201","Index of industrial production","201903","March 2019","M","Monthly","2016-01","Jan-2016","IDX","Index","0","Units",,,101.11,,
"FRA","France","201","Index of industrial production","201903","March 2019","M","Monthly","2016-02","Feb-2016","IDX","Index","0","Units",,,100.43,,
"FRA","France","201","Index of industrial production","201903","March 2019","M","Monthly","2016-03","Mar-2016","IDX","Index","0","Units",,,99.22,,
"FRA","France","201","Index of industrial production","201903","March 2019","M","Monthly","2016-04","Apr-2016","IDX","Index","0","Units",,,101.4,,
"FRA","France","201","Index of industrial production","201903","March 2019","M","Monthly","2016-05","May-2016","IDX","Index","0","Units",,,100.12,,
"FRA","France","201","Index of industrial production","201903","March 2019","M","Monthly","2016-06","Jun-2016","IDX","Index","0","Units",,,99.31,,
